sentence,predicted,truth
"Mr. Goofy-toxicity.  Silly, niaeve, eccentric, poisonous and dangerous. 
An odd mix of thought and intention in the same persona. An ""entertaining"" neighbor at the very least.",0,1
"Flipping businesses, declaring bankruptcies, stiffing your creditors, all the while proclaiming you are brilliant doesn't make you so. It means the well paid accountants you hired are doing their job. He better hope his papers are in order and the next real estate collapse doesn't finish him off. He is nothing but that smug loser that cheats the other guy to pay himself. Not you. Himself.",0,1
MIGHT BE CHARGED WTF!!!! That's bull@$$%!!!,0,1
"You are so wrong here I can't even believe you expressed your ignorance. Thyroid, genetics, and a person's metabolism have much to do with it and women store more body fat for child bearing. Obviously your education never expanded past girly man Trump Rant 101!",0,1
"Come on, just because Hill of Beans is gonna lose, you don't have to make up garbage, get used to it!!! LOLOLO",0,1
"WTF people? Who are these heartless bastards that have such little disregard for human lives? Even if you aren't a fan of animals, the little boy watched his dog get hit and you drove off!! I can't wait until they publish your name in the paper so everyone will know exactly the kind of person you are. I would have immediately stopped, called 911 and blocked traffic with my SUV until I was able to get the child out of the road called his parents. This kid could have been hit next!! How horrible, selfish and thoughtless you are. 

Let's find out who you are. I only hope karma comes quickly and you learn firsthand how it feels. You are a total douchebag. When karma comes, don't come crying, because honey, no one is coming to help you.",0,1
"OH
MY
GORSH
trump
IS
A
HORROR
STORY
!!!!!",0,1
"Your obviously a Retrumplican lackey, I wondered what time period this occurred: ""According to the WTO, Britain, France, Spain, Germany (the EU) pumped $22 billion of illegal subsidies into Airbus thus swindling Boeing out of the sale of 375 commercial jets"" as you stated, and copied and pasted in Google and it brings me to more Retrumplican talking heads hashing out the same stuff that has nothing to do with the election or the ADN. 

Your cowardly BFF picks on women and a Gold Start family as well as being a general liar.",0,1
I think you are porno!  About as fake as Hillery of Beans.,0,1
"Trump has employed tens of thousands of people and created many other jobs.  If you really think a career politician with over 30 years of CORRUPTION is worthy of the WH  AGAIN, then you are crazy !",0,1
"What about the cult of Islam... ?? They only kill, well everyone. Yet Christians are your problem.",0,1
"Rona not only claimed the $4000 for breaking the lease, she also claimed $800+ for hotel costs for her boyfriend and his kids. (She also claims for airfare to fly his kids to Ottawa for access visits)
But if you consult pages 24-25 of the MPs Allowances Manual, as Leader of the Official Opposition, she is not entitled to claim either lease termination costs or any secondary residence expenses.
Now none of this would matter to anyone IF...... IF Rona had not led the nasty attack on the Liberal PMO Staff. Who, interestingly, did not claim any expenses illegally. They were all done according to the rules by the 3rd party company, Brookfield, as written in 2011 by the Conservatives!!
Now here we have the person attacking others for what they were NOT guilty of, guilty of it herself!! Did Rona think people would not look and see? Or is she such a hypocrite, like all the CPC seem to be, that she is blind to her own hypocrisy?",0,1
"NO!  Since all of your assertions are so badly skewed without intelligence, logic, or reason grounded in ideological falsity beyond any sense of reality.",0,1
"Obliviously, you are so ignorant of any study or knowledge of the Russian Revolution whereas the leaders of said Revolution could not get the people to get down with the class struggle but instead divided the population on race, and ethnic lines.  Or Communist Red China where they made the doctors dishwashers and the dishwashers doctors so that all could be equal. Was your family there?  How else can such vapid ignorance be explained? You are not fit to lick Palins boots.",0,1
You just can't win with dog people,0,1
"""Unhinged"" Yup.  He sure is.  Makes me wonder how dysfunctional would your own personal life have to be to accept this mad man?  How delusional would one have to be to think Trump relates remotely to their universe?  If you're a woman and you're overweight, how do you think he views you.  A fat pig, that's how.  A cruel, ugly man that has gone nuts right in front of our eyes.",0,1
"A simple but serious question for Trudeau's starry-eyed, smitten supporters who like to tell everyone just how ""refreshing and different"" Justin is....

....do you ever get tired of being made to look like complete and utter fools by Trudeau...??",0,1
"I see a bloated pink nasty Grinch hog at the foreign and government trough.  She waddles  and prances on short piggy feet, laughing a wicked witch demented laugh when no one is looking or hearing, all the while trying to act calm and reserved like she knows what is good for you.   We just had 8 years of a calm teleprompter con man doing similar, but did not wear a pantsuit, only an empty suit.",0,1
